track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
7GxyVndw3cC5Pw27dw8AQM,0.751,0.429,5,-10.552,1,0.0609,0.0627,5.54e-05,0.0993,0.393,95.025,audio_features,7GxyVndw3cC5Pw27dw8AQM,spotify:track:7GxyVndw3cC5Pw27dw8AQM,https://api.spotify.com/v1/tracks/7GxyVndw3cC5Pw27dw8AQM,https://api.spotify.com/v1/audio-analysis/7GxyVndw3cC5Pw27dw8AQM,196940,4
2Rj9HWaNkUsxdjM2khuqNd,0.784,0.588,6,-8.26,0,0.0524,0.0891,0.0,0.126,0.519,109.994,audio_features,2Rj9HWaNkUsxdjM2khuqNd,spotify:track:2Rj9HWaNkUsxdjM2khuqNd,https://api.spotify.com/v1/tracks/2Rj9HWaNkUsxdjM2khuqNd,https://api.spotify.com/v1/audio-analysis/2Rj9HWaNkUsxdjM2khuqNd,214574,4
7CSaSIkS87whTKKuJ5BWIr,0.509,0.398,1,-9.044,1,0.279,0.496,0.000428,0.0951,0.754,172.766,audio_features,7CSaSIkS87whTKKuJ5BWIr,spotify:track:7CSaSIkS87whTKKuJ5BWIr,https://api.spotify.com/v1/tracks/7CSaSIkS87whTKKuJ5BWIr,https://api.spotify.com/v1/audio-analysis/7CSaSIkS87whTKKuJ5BWIr,188000,4
7y7Wd6SDy39DHRfRU20GNU,0.645,0.19,5,-12.02,1,0.0382,0.785,0.000435,0.102,0.112,139.981,audio_features,7y7Wd6SDy39DHRfRU20GNU,spotify:track:7y7Wd6SDy39DHRfRU20GNU,https://api.spotify.com/v1/tracks/7y7Wd6SDy39DHRfRU20GNU,https://api.spotify.com/v1/audio-analysis/7y7Wd6SDy39DHRfRU20GNU,244947,4
0GaVSVifeBSwnNTNordPGC,0.731,0.466,0,-7.289,1,0.0846,0.121,0.00103,0.189,0.324,145.003,audio_features,0GaVSVifeBSwnNTNordPGC,spotify:track:0GaVSVifeBSwnNTNordPGC,https://api.spotify.com/v1/tracks/0GaVSVifeBSwnNTNordPGC,https://api.spotify.com/v1/audio-analysis/0GaVSVifeBSwnNTNordPGC,203264,4
2cKHnVTfjxDaDYnMUyhZwU,0.884,0.432,2,-10.128,1,0.0438,0.592,0.000449,0.104,0.772,127.953,audio_features,2cKHnVTfjxDaDYnMUyhZwU,spotify:track:2cKHnVTfjxDaDYnMUyhZwU,https://api.spotify.com/v1/tracks/2cKHnVTfjxDaDYnMUyhZwU,https://api.spotify.com/v1/audio-analysis/2cKHnVTfjxDaDYnMUyhZwU,220209,4
6xM8oBy40nK1rOd8WmoOPx,0.605,0.704,5,-6.564,1,0.0476,0.241,0.0,0.137,0.4,80.925,audio_features,6xM8oBy40nK1rOd8WmoOPx,spotify:track:6xM8oBy40nK1rOd8WmoOPx,https://api.spotify.com/v1/tracks/6xM8oBy40nK1rOd8WmoOPx,https://api.spotify.com/v1/audio-analysis/6xM8oBy40nK1rOd8WmoOPx,220413,4
6FDzlEOK29XWew1qfnGhaU,0.314,0.521,5,-7.88,1,0.0431,0.454,0.0,0.322,0.291,145.94,audio_features,6FDzlEOK29XWew1qfnGhaU,spotify:track:6FDzlEOK29XWew1qfnGhaU,https://api.spotify.com/v1/tracks/6FDzlEOK29XWew1qfnGhaU,https://api.spotify.com/v1/audio-analysis/6FDzlEOK29XWew1qfnGhaU,269500,4
6WrV6G0sfh86sZVwSLGUh3,0.513,0.125,0,-20.33,1,0.0398,0.761,8.38e-05,0.333,0.0932,75.118,audio_features,6WrV6G0sfh86sZVwSLGUh3,spotify:track:6WrV6G0sfh86sZVwSLGUh3,https://api.spotify.com/v1/tracks/6WrV6G0sfh86sZVwSLGUh3,https://api.spotify.com/v1/audio-analysis/6WrV6G0sfh86sZVwSLGUh3,218384,4
7kwTbAGU3Xe3zKPmPth4HP,0.42,0.324,7,-11.829,1,0.0302,0.908,0.000434,0.11,0.322,91.729,audio_features,7kwTbAGU3Xe3zKPmPth4HP,spotify:track:7kwTbAGU3Xe3zKPmPth4HP,https://api.spotify.com/v1/tracks/7kwTbAGU3Xe3zKPmPth4HP,https://api.spotify.com/v1/audio-analysis/7kwTbAGU3Xe3zKPmPth4HP,222865,4
2u7FeM2zw7BZx6htlSCVNH,0.666,0.474,0,-6.763,1,0.0534,0.157,0.000208,0.124,0.447,115.911,audio_features,2u7FeM2zw7BZx6htlSCVNH,spotify:track:2u7FeM2zw7BZx6htlSCVNH,https://api.spotify.com/v1/tracks/2u7FeM2zw7BZx6htlSCVNH,https://api.spotify.com/v1/audio-analysis/2u7FeM2zw7BZx6htlSCVNH,185782,4
1rIgoyxAw5qAKyNd7vERKw,0.597,0.599,10,-4.641,1,0.0337,0.0499,0.0,0.124,0.496,89.98,audio_features,1rIgoyxAw5qAKyNd7vERKw,spotify:track:1rIgoyxAw5qAKyNd7vERKw,https://api.spotify.com/v1/tracks/1rIgoyxAw5qAKyNd7vERKw,https://api.spotify.com/v1/audio-analysis/1rIgoyxAw5qAKyNd7vERKw,174800,4
53Mq10qpih00CLPph20MVp,0.499,0.841,5,-7.084,0,0.0495,0.17,0.0201,0.354,0.559,165.833,audio_features,53Mq10qpih00CLPph20MVp,spotify:track:53Mq10qpih00CLPph20MVp,https://api.spotify.com/v1/tracks/53Mq10qpih00CLPph20MVp,https://api.spotify.com/v1/audio-analysis/53Mq10qpih00CLPph20MVp,166053,4
6rYgEHuyhO064Lgj48qlIe,0.612,0.727,4,-5.141,1,0.0492,0.173,5.61e-05,0.273,0.677,119.907,audio_features,6rYgEHuyhO064Lgj48qlIe,spotify:track:6rYgEHuyhO064Lgj48qlIe,https://api.spotify.com/v1/tracks/6rYgEHuyhO064Lgj48qlIe,https://api.spotify.com/v1/audio-analysis/6rYgEHuyhO064Lgj48qlIe,201946,4
5VDUZPWstPQAyJitGzJRfr,0.533,0.676,4,-6.247,1,0.0328,0.127,9.89e-05,0.097,0.551,107.936,audio_features,5VDUZPWstPQAyJitGzJRfr,spotify:track:5VDUZPWstPQAyJitGzJRfr,https://api.spotify.com/v1/tracks/5VDUZPWstPQAyJitGzJRfr,https://api.spotify.com/v1/audio-analysis/5VDUZPWstPQAyJitGzJRfr,194639,4
1OYA4DbZ6IOtSVuKb0VFVQ,0.654,0.617,7,-6.094,1,0.0421,0.00685,3.78e-06,0.194,0.52,93.003,audio_features,1OYA4DbZ6IOtSVuKb0VFVQ,spotify:track:1OYA4DbZ6IOtSVuKb0VFVQ,https://api.spotify.com/v1/tracks/1OYA4DbZ6IOtSVuKb0VFVQ,https://api.spotify.com/v1/audio-analysis/1OYA4DbZ6IOtSVuKb0VFVQ,155080,4
4TKxkBv9vy8MgvHUUFVbH0,0.304,0.249,10,-13.139,1,0.0718,0.591,0.000788,0.254,0.124,173.218,audio_features,4TKxkBv9vy8MgvHUUFVbH0,spotify:track:4TKxkBv9vy8MgvHUUFVbH0,https://api.spotify.com/v1/tracks/4TKxkBv9vy8MgvHUUFVbH0,https://api.spotify.com/v1/audio-analysis/4TKxkBv9vy8MgvHUUFVbH0,84625,3
4ECcVxvtmcKyemj7GLu8V0,0.698,0.848,11,-7.706,1,0.0949,0.0506,3.46e-06,0.353,0.629,88.019,audio_features,4ECcVxvtmcKyemj7GLu8V0,spotify:track:4ECcVxvtmcKyemj7GLu8V0,https://api.spotify.com/v1/tracks/4ECcVxvtmcKyemj7GLu8V0,https://api.spotify.com/v1/audio-analysis/4ECcVxvtmcKyemj7GLu8V0,149269,4
1oMXwwZDsuGyWniSRc9lI3,0.334,0.413,5,-12.517,0,0.039,0.73,1.33e-05,0.127,0.25,82.991,audio_features,1oMXwwZDsuGyWniSRc9lI3,spotify:track:1oMXwwZDsuGyWniSRc9lI3,https://api.spotify.com/v1/tracks/1oMXwwZDsuGyWniSRc9lI3,https://api.spotify.com/v1/audio-analysis/1oMXwwZDsuGyWniSRc9lI3,197532,3
62Tbkc4dhrraGN9tWrlssr,0.496,0.922,9,-4.686,1,0.045,0.000247,8.97e-05,0.274,0.712,169.988,audio_features,62Tbkc4dhrraGN9tWrlssr,spotify:track:62Tbkc4dhrraGN9tWrlssr,https://api.spotify.com/v1/tracks/62Tbkc4dhrraGN9tWrlssr,https://api.spotify.com/v1/audio-analysis/62Tbkc4dhrraGN9tWrlssr,142490,4
6IPwKM3fUUzlElbvKw2sKl,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.96,audio_features,6IPwKM3fUUzlElbvKw2sKl,spotify:track:6IPwKM3fUUzlElbvKw2sKl,https://api.spotify.com/v1/tracks/6IPwKM3fUUzlElbvKw2sKl,https://api.spotify.com/v1/audio-analysis/6IPwKM3fUUzlElbvKw2sKl,184154,4
1QASQkmXvZaFCTVaRVQVqq,0.529,0.622,7,-11.109,1,0.026,0.333,0.924,0.0962,0.307,104.999,audio_features,1QASQkmXvZaFCTVaRVQVqq,spotify:track:1QASQkmXvZaFCTVaRVQVqq,https://api.spotify.com/v1/tracks/1QASQkmXvZaFCTVaRVQVqq,https://api.spotify.com/v1/audio-analysis/1QASQkmXvZaFCTVaRVQVqq,57360,4
7b7erRIo4wh1wd2ua0jO7O,0.584,0.103,9,-20.557,1,0.0336,0.889,0.934,0.102,0.0845,102.979,audio_features,7b7erRIo4wh1wd2ua0jO7O,spotify:track:7b7erRIo4wh1wd2ua0jO7O,https://api.spotify.com/v1/tracks/7b7erRIo4wh1wd2ua0jO7O,https://api.spotify.com/v1/audio-analysis/7b7erRIo4wh1wd2ua0jO7O,125080,4
5H4GjjQta6rgKNr2vxRvEl,0.771,0.427,5,-9.12,1,0.0605,0.548,0.000285,0.418,0.263,96.001,audio_features,5H4GjjQta6rgKNr2vxRvEl,spotify:track:5H4GjjQta6rgKNr2vxRvEl,https://api.spotify.com/v1/tracks/5H4GjjQta6rgKNr2vxRvEl,https://api.spotify.com/v1/audio-analysis/5H4GjjQta6rgKNr2vxRvEl,262344,4
0buA8H0Z5Vj1PupvbsQpev,0.515,0.96,7,-4.518,1,0.0383,2.72e-06,0.689,0.4,0.11,122.998,audio_features,0buA8H0Z5Vj1PupvbsQpev,spotify:track:0buA8H0Z5Vj1PupvbsQpev,https://api.spotify.com/v1/tracks/0buA8H0Z5Vj1PupvbsQpev,https://api.spotify.com/v1/audio-analysis/0buA8H0Z5Vj1PupvbsQpev,167665,4
3OKVZxc0bnYfKUEX8Y6uTC,0.54,0.0895,5,-11.071,1,0.0393,0.961,1.05e-05,0.0893,0.156,70.537,audio_features,3OKVZxc0bnYfKUEX8Y6uTC,spotify:track:3OKVZxc0bnYfKUEX8Y6uTC,https://api.spotify.com/v1/tracks/3OKVZxc0bnYfKUEX8Y6uTC,https://api.spotify.com/v1/audio-analysis/3OKVZxc0bnYfKUEX8Y6uTC,83129,4
07FNKVJKWX08paQiethhD0,0.829,0.577,9,-5.269,0,0.0637,0.0812,0.0,0.027,0.601,123.97,audio_features,07FNKVJKWX08paQiethhD0,spotify:track:07FNKVJKWX08paQiethhD0,https://api.spotify.com/v1/tracks/07FNKVJKWX08paQiethhD0,https://api.spotify.com/v1/audio-analysis/07FNKVJKWX08paQiethhD0,196094,4
37XSHvNDu2RjMOlMYyouiA,0.594,0.337,10,-8.226,1,0.0498,0.0882,0.0,0.175,0.166,184.034,audio_features,37XSHvNDu2RjMOlMYyouiA,spotify:track:37XSHvNDu2RjMOlMYyouiA,https://api.spotify.com/v1/tracks/37XSHvNDu2RjMOlMYyouiA,https://api.spotify.com/v1/audio-analysis/37XSHvNDu2RjMOlMYyouiA,200804,3
1nDl6FtfwUI5LcMCglGiC0,0.677,0.549,0,-5.335,1,0.189,0.251,1.15e-06,0.148,0.221,144.883,audio_features,1nDl6FtfwUI5LcMCglGiC0,spotify:track:1nDl6FtfwUI5LcMCglGiC0,https://api.spotify.com/v1/tracks/1nDl6FtfwUI5LcMCglGiC0,https://api.spotify.com/v1/audio-analysis/1nDl6FtfwUI5LcMCglGiC0,219736,4
1sq2qpQkkgM1swCDJwmbGr,0.85,0.353,2,-10.468,1,0.0911,0.0517,0.00101,0.0731,0.624,153.981,audio_features,1sq2qpQkkgM1swCDJwmbGr,spotify:track:1sq2qpQkkgM1swCDJwmbGr,https://api.spotify.com/v1/tracks/1sq2qpQkkgM1swCDJwmbGr,https://api.spotify.com/v1/audio-analysis/1sq2qpQkkgM1swCDJwmbGr,154047,5
66UBA2jX94XsiBplFbY97K,0.48,0.571,9,-5.953,0,0.0366,0.0786,1.5e-05,0.367,0.415,175.95,audio_features,66UBA2jX94XsiBplFbY97K,spotify:track:66UBA2jX94XsiBplFbY97K,https://api.spotify.com/v1/tracks/66UBA2jX94XsiBplFbY97K,https://api.spotify.com/v1/audio-analysis/66UBA2jX94XsiBplFbY97K,192883,3
5XMDQIMAOlvnEm4Db2eecW,0.492,0.468,5,-8.818,1,0.0336,0.305,1.35e-05,0.835,0.267,95.848,audio_features,5XMDQIMAOlvnEm4Db2eecW,spotify:track:5XMDQIMAOlvnEm4Db2eecW,https://api.spotify.com/v1/tracks/5XMDQIMAOlvnEm4Db2eecW,https://api.spotify.com/v1/audio-analysis/5XMDQIMAOlvnEm4Db2eecW,369672,4
1A1W9rKYRbZSgKNAUOBOs0,0.528,0.391,5,-12.134,0,0.0635,0.864,0.0535,0.113,0.322,90.352,audio_features,1A1W9rKYRbZSgKNAUOBOs0,spotify:track:1A1W9rKYRbZSgKNAUOBOs0,https://api.spotify.com/v1/tracks/1A1W9rKYRbZSgKNAUOBOs0,https://api.spotify.com/v1/audio-analysis/1A1W9rKYRbZSgKNAUOBOs0,217327,4
3XwpRfAKRkYGFu5SqvdNK5,0.405,0.178,5,-12.791,1,0.0326,0.883,0.00184,0.1,0.103,133.851,audio_features,3XwpRfAKRkYGFu5SqvdNK5,spotify:track:3XwpRfAKRkYGFu5SqvdNK5,https://api.spotify.com/v1/tracks/3XwpRfAKRkYGFu5SqvdNK5,https://api.spotify.com/v1/audio-analysis/3XwpRfAKRkYGFu5SqvdNK5,255322,4
7N2PRq96UsOxI3ItwnrJDx,0.575,0.716,6,-5.148,1,0.0279,0.0213,0.000275,0.0658,0.498,92.518,audio_features,7N2PRq96UsOxI3ItwnrJDx,spotify:track:7N2PRq96UsOxI3ItwnrJDx,https://api.spotify.com/v1/tracks/7N2PRq96UsOxI3ItwnrJDx,https://api.spotify.com/v1/audio-analysis/7N2PRq96UsOxI3ItwnrJDx,188108,4
4WWlAdCman93m7W3OVBA7X,0.508,0.365,2,-10.249,1,0.0494,0.681,0.0,0.0958,0.277,119.921,audio_features,4WWlAdCman93m7W3OVBA7X,spotify:track:4WWlAdCman93m7W3OVBA7X,https://api.spotify.com/v1/tracks/4WWlAdCman93m7W3OVBA7X,https://api.spotify.com/v1/audio-analysis/4WWlAdCman93m7W3OVBA7X,237698,4
49TDjRAG3v2MViatvPqDBZ,0.721,0.797,8,-5.468,1,0.03,0.0421,0.00436,0.368,0.684,109.715,audio_features,49TDjRAG3v2MViatvPqDBZ,spotify:track:49TDjRAG3v2MViatvPqDBZ,https://api.spotify.com/v1/tracks/49TDjRAG3v2MViatvPqDBZ,https://api.spotify.com/v1/audio-analysis/49TDjRAG3v2MViatvPqDBZ,237003,4
5JbboJ0g2y6hOcszKoLTMC,0.712,0.799,8,-5.009,1,0.0377,0.106,1.29e-06,0.143,0.8,96.027,audio_features,5JbboJ0g2y6hOcszKoLTMC,spotify:track:5JbboJ0g2y6hOcszKoLTMC,https://api.spotify.com/v1/tracks/5JbboJ0g2y6hOcszKoLTMC,https://api.spotify.com/v1/audio-analysis/5JbboJ0g2y6hOcszKoLTMC,189500,4
3aeifCQm5DWOknKRtkGt8n,0.448,0.254,8,-17.772,0,0.0638,0.788,0.0178,0.109,0.13,96.038,audio_features,3aeifCQm5DWOknKRtkGt8n,spotify:track:3aeifCQm5DWOknKRtkGt8n,https://api.spotify.com/v1/tracks/3aeifCQm5DWOknKRtkGt8n,https://api.spotify.com/v1/audio-analysis/3aeifCQm5DWOknKRtkGt8n,122480,4
1LklAGxyeK07JYRzw3Vzx9,0.623,0.354,9,-11.988,0,0.0394,0.948,0.0052,0.0998,0.358,104.32,audio_features,1LklAGxyeK07JYRzw3Vzx9,spotify:track:1LklAGxyeK07JYRzw3Vzx9,https://api.spotify.com/v1/tracks/1LklAGxyeK07JYRzw3Vzx9,https://api.spotify.com/v1/audio-analysis/1LklAGxyeK07JYRzw3Vzx9,207389,3
1HIkv4ULSAxJZPt2PYdYoV,0.771,0.536,2,-6.966,0,0.149,0.0373,0.584,0.113,0.108,160.053,audio_features,1HIkv4ULSAxJZPt2PYdYoV,spotify:track:1HIkv4ULSAxJZPt2PYdYoV,https://api.spotify.com/v1/tracks/1HIkv4ULSAxJZPt2PYdYoV,https://api.spotify.com/v1/audio-analysis/1HIkv4ULSAxJZPt2PYdYoV,109800,4
5SWkedKGlTLmjMRvhu0xXX,0.4,0.354,9,-11.232,1,0.0411,0.74,2.25e-06,0.117,0.2,83.329,audio_features,5SWkedKGlTLmjMRvhu0xXX,spotify:track:5SWkedKGlTLmjMRvhu0xXX,https://api.spotify.com/v1/tracks/5SWkedKGlTLmjMRvhu0xXX,https://api.spotify.com/v1/audio-analysis/5SWkedKGlTLmjMRvhu0xXX,263541,4
4c4jW8pyMAgTvJqxMBxJvL,0.54,0.767,0,-5.249,1,0.0486,0.00709,6.09e-05,0.0986,0.543,142.026,audio_features,4c4jW8pyMAgTvJqxMBxJvL,spotify:track:4c4jW8pyMAgTvJqxMBxJvL,https://api.spotify.com/v1/tracks/4c4jW8pyMAgTvJqxMBxJvL,https://api.spotify.com/v1/audio-analysis/4c4jW8pyMAgTvJqxMBxJvL,181082,4
29ptwsAFxPgzqMqyAu1OuK,0.515,0.427,3,-10.166,1,0.0992,0.698,5.47e-06,0.148,0.101,188.552,audio_features,29ptwsAFxPgzqMqyAu1OuK,spotify:track:29ptwsAFxPgzqMqyAu1OuK,https://api.spotify.com/v1/tracks/29ptwsAFxPgzqMqyAu1OuK,https://api.spotify.com/v1/audio-analysis/29ptwsAFxPgzqMqyAu1OuK,185627,3
7mkT9kS25nUIoNkm02Ww0n,0.654,0.798,0,-4.084,1,0.0451,0.188,0.0,0.15,0.574,92.207,audio_features,7mkT9kS25nUIoNkm02Ww0n,spotify:track:7mkT9kS25nUIoNkm02Ww0n,https://api.spotify.com/v1/tracks/7mkT9kS25nUIoNkm02Ww0n,https://api.spotify.com/v1/audio-analysis/7mkT9kS25nUIoNkm02Ww0n,211760,4
1OzY7RRZh3EcIKn7VKZUTx,0.748,0.842,10,-3.107,1,0.0265,0.0217,4.24e-06,0.357,0.945,119.023,audio_features,1OzY7RRZh3EcIKn7VKZUTx,spotify:track:1OzY7RRZh3EcIKn7VKZUTx,https://api.spotify.com/v1/tracks/1OzY7RRZh3EcIKn7VKZUTx,https://api.spotify.com/v1/audio-analysis/1OzY7RRZh3EcIKn7VKZUTx,233573,4
3rPtS4nfpy7PsARctAWpzd,0.576,0.714,6,-5.247,1,0.0595,0.395,0.0,0.115,0.321,144.981,audio_features,3rPtS4nfpy7PsARctAWpzd,spotify:track:3rPtS4nfpy7PsARctAWpzd,https://api.spotify.com/v1/tracks/3rPtS4nfpy7PsARctAWpzd,https://api.spotify.com/v1/audio-analysis/3rPtS4nfpy7PsARctAWpzd,262231,4
5vaQ0fdW1o39wGP43osjJO,0.584,0.365,0,-15.69,1,0.0401,0.298,0.873,0.131,0.478,124.182,audio_features,5vaQ0fdW1o39wGP43osjJO,spotify:track:5vaQ0fdW1o39wGP43osjJO,https://api.spotify.com/v1/tracks/5vaQ0fdW1o39wGP43osjJO,https://api.spotify.com/v1/audio-analysis/5vaQ0fdW1o39wGP43osjJO,57120,4
6PLazKHpb8YMtGh1J2C5qe,0.764,0.827,0,-3.445,1,0.0321,0.114,0.0,0.0363,0.966,118.006,audio_features,6PLazKHpb8YMtGh1J2C5qe,spotify:track:6PLazKHpb8YMtGh1J2C5qe,https://api.spotify.com/v1/tracks/6PLazKHpb8YMtGh1J2C5qe,https://api.spotify.com/v1/audio-analysis/6PLazKHpb8YMtGh1J2C5qe,217627,4
4u1lgRgQl4dM93v5cE5lil,0.422,0.303,5,-14.457,1,0.0413,0.755,0.385,0.104,0.069,132.038,audio_features,4u1lgRgQl4dM93v5cE5lil,spotify:track:4u1lgRgQl4dM93v5cE5lil,https://api.spotify.com/v1/tracks/4u1lgRgQl4dM93v5cE5lil,https://api.spotify.com/v1/audio-analysis/4u1lgRgQl4dM93v5cE5lil,228600,5
5ZrKzFZxiAZhi9BF7EY5NT,0.473,0.639,1,-7.56,0,0.0452,0.178,0.353,0.135,0.487,63.974,audio_features,5ZrKzFZxiAZhi9BF7EY5NT,spotify:track:5ZrKzFZxiAZhi9BF7EY5NT,https://api.spotify.com/v1/tracks/5ZrKzFZxiAZhi9BF7EY5NT,https://api.spotify.com/v1/audio-analysis/5ZrKzFZxiAZhi9BF7EY5NT,94000,4
6krNSTegkvGMmdIUOUEQH1,0.721,0.593,0,-4.768,0,0.0397,0.275,0.0,0.0714,0.721,145.025,audio_features,6krNSTegkvGMmdIUOUEQH1,spotify:track:6krNSTegkvGMmdIUOUEQH1,https://api.spotify.com/v1/tracks/6krNSTegkvGMmdIUOUEQH1,https://api.spotify.com/v1/audio-analysis/6krNSTegkvGMmdIUOUEQH1,183280,4
59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,audio_features,59qrUpoplZxbIZxk6X0Bm3,spotify:track:59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/tracks/59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/audio-analysis/59qrUpoplZxbIZxk6X0Bm3,190306,4
6cx06DFPPHchuUAcTxznu9,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,audio_features,6cx06DFPPHchuUAcTxznu9,spotify:track:6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/tracks/6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/audio-analysis/6cx06DFPPHchuUAcTxznu9,166028,4
26uWcFPeunNydCH7rl7nyA,0.643,0.685,8,-5.137,0,0.041,0.0452,9.52e-05,0.0855,0.404,122.053,audio_features,26uWcFPeunNydCH7rl7nyA,spotify:track:26uWcFPeunNydCH7rl7nyA,https://api.spotify.com/v1/tracks/26uWcFPeunNydCH7rl7nyA,https://api.spotify.com/v1/audio-analysis/26uWcFPeunNydCH7rl7nyA,183599,4
7KCXA4Y1gIGDSm388m9bW1,0.639,0.931,11,-1.73,1,0.0708,0.46,0.0,0.0942,0.471,126.084,audio_features,7KCXA4Y1gIGDSm388m9bW1,spotify:track:7KCXA4Y1gIGDSm388m9bW1,https://api.spotify.com/v1/tracks/7KCXA4Y1gIGDSm388m9bW1,https://api.spotify.com/v1/audio-analysis/7KCXA4Y1gIGDSm388m9bW1,207146,4
6lXGf0irWo1XWl8acAlzso,0.787,0.35,1,-5.614,1,0.0458,0.44,0.000623,0.251,0.488,90.0,audio_features,6lXGf0irWo1XWl8acAlzso,spotify:track:6lXGf0irWo1XWl8acAlzso,https://api.spotify.com/v1/tracks/6lXGf0irWo1XWl8acAlzso,https://api.spotify.com/v1/audio-analysis/6lXGf0irWo1XWl8acAlzso,130333,4
2QDiQ50Xv9ICj8lINq1YDK,0.738,0.767,2,-8.146,1,0.0314,0.108,1.94e-06,0.0682,0.97,105.814,audio_features,2QDiQ50Xv9ICj8lINq1YDK,spotify:track:2QDiQ50Xv9ICj8lINq1YDK,https://api.spotify.com/v1/tracks/2QDiQ50Xv9ICj8lINq1YDK,https://api.spotify.com/v1/audio-analysis/2QDiQ50Xv9ICj8lINq1YDK,211000,4
7GVUmCP00eSsqc4tzj1sDD,0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,audio_features,7GVUmCP00eSsqc4tzj1sDD,spotify:track:7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/tracks/7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/audio-analysis/7GVUmCP00eSsqc4tzj1sDD,205933,4
3kXoKlD84c6OmIcOLfrfEs,0.674,0.832,9,-7.892,1,0.0308,0.146,5.06e-06,0.138,0.981,125.996,audio_features,3kXoKlD84c6OmIcOLfrfEs,spotify:track:3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/tracks/3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/audio-analysis/3kXoKlD84c6OmIcOLfrfEs,216022,4
0ndFxZtzMOKnfub4w6Ehzd,0.795,0.76,1,-6.649,0,0.0366,0.0282,0.0,0.0426,0.494,119.959,audio_features,0ndFxZtzMOKnfub4w6Ehzd,spotify:track:0ndFxZtzMOKnfub4w6Ehzd,https://api.spotify.com/v1/tracks/0ndFxZtzMOKnfub4w6Ehzd,https://api.spotify.com/v1/audio-analysis/0ndFxZtzMOKnfub4w6Ehzd,198500,4
1dtTRXifeGC51adYy0902s,0.861,0.82,1,-4.807,0,0.0728,0.032,4.76e-06,0.0706,0.781,118.04,audio_features,1dtTRXifeGC51adYy0902s,spotify:track:1dtTRXifeGC51adYy0902s,https://api.spotify.com/v1/tracks/1dtTRXifeGC51adYy0902s,https://api.spotify.com/v1/audio-analysis/1dtTRXifeGC51adYy0902s,187571,4
3UmBgQiJhbNMmyPVceuH4d,0.596,0.601,11,-4.876,0,0.0413,0.0355,0.0,0.0821,0.613,117.018,audio_features,3UmBgQiJhbNMmyPVceuH4d,spotify:track:3UmBgQiJhbNMmyPVceuH4d,https://api.spotify.com/v1/tracks/3UmBgQiJhbNMmyPVceuH4d,https://api.spotify.com/v1/audio-analysis/3UmBgQiJhbNMmyPVceuH4d,196333,4
6AommB1BJ917Cakro78goU,0.686,0.747,4,-3.082,1,0.0336,0.452,0.0,0.0944,0.681,81.944,audio_features,6AommB1BJ917Cakro78goU,spotify:track:6AommB1BJ917Cakro78goU,https://api.spotify.com/v1/tracks/6AommB1BJ917Cakro78goU,https://api.spotify.com/v1/audio-analysis/6AommB1BJ917Cakro78goU,201333,4
3oDm8bWMqVw2Hn4R8nYwyZ,0.703,0.259,9,-13.516,1,0.0377,0.912,0.0,0.0879,0.471,115.083,audio_features,3oDm8bWMqVw2Hn4R8nYwyZ,spotify:track:3oDm8bWMqVw2Hn4R8nYwyZ,https://api.spotify.com/v1/tracks/3oDm8bWMqVw2Hn4R8nYwyZ,https://api.spotify.com/v1/audio-analysis/3oDm8bWMqVw2Hn4R8nYwyZ,168975,4
2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4
4NC08dzaMf0IgoQ8AjwGHe,0.721,0.398,0,-7.967,1,0.0374,0.274,0.267,0.112,0.216,118.04,audio_features,4NC08dzaMf0IgoQ8AjwGHe,spotify:track:4NC08dzaMf0IgoQ8AjwGHe,https://api.spotify.com/v1/tracks/4NC08dzaMf0IgoQ8AjwGHe,https://api.spotify.com/v1/audio-analysis/4NC08dzaMf0IgoQ8AjwGHe,193733,4
